order_id,product_id,category,quantity,unit_price
1000314,79310,sports,1,31.23
1000314,68163,books,5,38.17
1000315,94026,jewelry,2,741.79
1000315,54613,books,2,20.75
1000315,68075,books,2,43.57
1000315,64427,home,2,362.88
1000315,78432,sports,1,293.37
1000315,11220,jewelry,1,778.87
1000315,11250,pet,3,58.91
1000315,58563,sports,2,295.40
1000315,39794,jewelry,1,1859.21
1000315,99691,home,1,342.81
1000315,49817,sports,1,431.06
1000315,24850,home,1,268.77
1000316,49547,music,10,16.95
1000317,81688,automotive,1,70.96
1000318,18381,grocery,1,31.71
1000318,65901,grocery,4,3.50
1000318,32932,grocery,2,43.39
1000318,43561,grocery,1,43.16
1000319,64127,toys,1,81.98
1000320,76546,garden,2,109.17
1000320,92077,automotive,3,613.70
1000320,52283,automotive,1,624.81
1000321,46723,automotive,2,856.68
1000322,21052,automotive,5,520.31
1000323,44598,automotive,4,583.93
1000324,80117,toys,1,27.82
1000324,92287,grocery,1,16.97
1000324,26138,home,1,184.62
1000325,62337,grocery,2,12.17
1000325,73224,grocery,1,7.34
1000325,72177,jewelry,4,1147.95
1000326,26582,grocery,2,40.99
1000326,10014,jewelry,1,1257.26
1000326,89373,jewelry,2,1976.33
1000327,72757,beauty,5,86.74
1000327,71510,beauty,2,135.30
1000327,49028,beauty,1,112.42
1000327,79406,beauty,1,77.47
1000328,91939,electronics,1,132.60
1000328,76074,sports,3,72.32
1000328,28555,beauty,1,113.23
1000328,47659,beauty,1,77.42
1000328,44148,electronics,2,424.61
1000328,14520,beauty,3,136.46
1000328,28322,beauty,1,126.62
1000328,54975,beauty,2,92.49
1000328,52745,sports,3,178.61
1000328,22205,beauty,2,25.15
1000329,38514,office,1,38.82
1000329,70707,beauty,1,31.86
1000329,97924,beauty,3,26.94
1000329,23124,beauty,1,10.22
1000330,42619,home,2,291.12
1000331,69093,home,10,88.88
1000332,29124,jewelry,2,1939.61
1000332,13866,pet,2,144.61
1000332,76863,grocery,2,10.41
1000332,85820,fashion,1,85.56
1000332,22324,jewelry,2,165.69
1000332,90643,home,1,317.41
1000332,62069,home,2,292.74
1000332,15673,fashion,1,72.91
1000332,69145,jewelry,1,2182.52
1000332,53155,jewelry,1,192.59
1000332,46306,grocery,1,10.48
1000332,63299,automotive,1,338.77
1000333,54852,jewelry,1,1178.93
1000334,31361,office,2,181.59
1000335,10664,office,1,97.33
1000335,47584,pet,1,157.83
1000336,51060,pet,1,78.69
1000336,85437,garden,2,21.68
1000337,32841,pet,1,103.18
1000338,63083,pet,2,8.77
1000339,81625,jewelry,1,1191.58
1000339,38687,fashion,2,164.17
1000339,68204,books,2,28.01
1000339,68613,jewelry,2,1897.05
1000340,30294,fashion,1,189.22
1000340,94647,beauty,1,134.09
1000340,95350,pet,1,69.61
1000340,18139,garden,1,216.29
1000341,41991,music,3,115.30
1000342,72558,books,1,13.69
1000343,92084,electronics,5,496.30
1000344,78477,electronics,1,493.95
1000345,56673,fashion,3,170.82
1000345,54057,fashion,2,125.34
1000346,63439,fashion,1,197.04
1000347,35797,fashion,1,61.92
1000347,53138,fashion,1,57.09
1000348,59916,fashion,10,173.08
1000349,67560,fashion,1,113.05
1000350,62423,garden,1,292.97
1000351,54545,office,3,135.04
1000351,16281,grocery,1,17.22
1000351,92422,home,1,276.03
1000351,92973,fashion,1,122.57
1000351,51208,fashion,1,154.19
1000351,30382,fashion,2,25.19
1000351,21088,fashion,1,244.44
1000351,59916,fashion,1,228.94
1000351,80645,sports,1,194.27
1000351,87284,fashion,4,244.83
1000352,89450,fashion,3,86.39
1000352,73671,pet,1,161.98
1000352,31805,fashion,1,67.79
1000352,12034,fashion,5,35.21
1000353,69666,home,3,101.44
1000353,79709,home,2,62.81
1000353,18412,home,2,364.12
1000353,84995,home,10,204.82
1000353,49763,office,1,98.69
1000354,70538,fashion,1,214.41
1000354,66880,home,1,353.15
1000354,12449,home,4,176.51
1000355,95630,fashion,1,196.28
1000355,78705,fashion,4,145.05
1000355,92874,jewelry,2,794.62
1000356,33039,fashion,1,139.18
1000357,16228,sports,1,82.42
1000358,90197,sports,3,122.84
1000359,11575,sports,3,350.05
1000360,33956,sports,2,399.63
1000361,62659,sports,3,380.96
1000362,32634,sports,3,59.03
1000363,49966,jewelry,1,1837.67
1000364,58305,sports,1,482.67
1000364,41238,sports,4,463.25
1000364,65815,beauty,1,107.13
1000364,10236,home,10,336.38
1000365,81537,books,2,32.23
1000366,66223,sports,1,254.45
1000366,76735,sports,3,348.22
1000367,40278,sports,3,448.96
1000367,40489,sports,2,21.20
1000367,93100,sports,2,268.49
1000367,61910,sports,10,352.09
1000367,51639,home,10,39.91
1000368,83589,sports,1,366.72
1000369,98434,electronics,1,221.44
1000370,50343,garden,2,99.19
1000371,34292,fashion,1,87.52
1000371,15571,toys,2,99.04
1000371,70364,electronics,4,1486.81
1000371,44765,toys,1,103.82
1000372,59637,garden,1,153.55
1000372,29239,grocery,1,26.89
1000372,28052,home,3,198.23
1000372,38859,toys,10,64.42
1000372,45467,toys,1,45.25
1000373,50753,toys,1,51.86
1000373,12991,grocery,1,30.77
1000373,37028,grocery,1,41.24
1000373,17818,garden,1,17.68
1000374,99789,grocery,2,32.23
1000374,88858,home,1,139.13
1000375,18861,toys,1,28.33
1000376,68322,office,1,70.68
1000376,43654,toys,3,33.07
1000376,58069,garden,1,243.59
1000377,71058,grocery,2,14.25
1000377,68314,automotive,2,842.81
1000377,22258,automotive,1,429.68
1000377,10751,automotive,1,763.61
1000377,42492,books,3,40.96
1000377,69882,automotive,2,165.51
1000377,84188,automotive,1,156.22
1000377,59639,grocery,10,23.39
1000377,97637,automotive,1,201.74
1000378,27232,automotive,1,868.31
1000378,84304,automotive,1,299.67
1000378,90783,sports,2,449.94
1000379,26155,automotive,2,524.60
1000379,22645,automotive,1,459.39
1000379,33091,automotive,2,313.13
1000380,78212,automotive,5,178.26
1000380,58529,automotive,1,454.06
1000380,68232,automotive,1,440.50
1000380,45991,home,2,154.75
1000380,94933,automotive,2,761.29
1000380,93686,automotive,1,246.36
1000380,76566,beauty,2,136.25
1000380,44689,music,1,102.90
1000381,63749,automotive,3,285.25
1000382,76071,music,1,31.08
1000382,95392,music,2,98.38
1000382,94645,grocery,3,32.20
1000382,95779,music,1,176.11
1000382,88280,music,1,75.88
1000383,71613,music,2,187.86
1000383,53147,grocery,2,23.09
1000383,15646,music,1,177.90
1000383,83306,music,5,194.04
1000384,71420,grocery,2,10.15
1000384,27332,sports,4,390.08
1000385,53467,electronics,1,492.07
1000386,83302,sports,1,20.01
1000386,50790,sports,2,348.12
1000387,47929,automotive,5,349.54
1000388,64917,toys,4,92.26
1000388,83810,toys,3,77.42
1000389,15372,music,1,18.57
1000390,91931,home,1,62.61
1000391,71741,office,2,178.72
1000391,62446,electronics,2,826.94
1000391,29721,fashion,2,196.70
1000391,59856,home,2,277.31
1000392,44992,electronics,3,195.11
1000393,19747,home,2,388.36
1000394,16997,jewelry,3,277.62
1000395,65827,automotive,2,441.88
1000395,86675,automotive,2,734.62
1000396,75420,jewelry,2,1640.17
1000397,58504,automotive,3,94.29
1000397,47466,jewelry,1,1729.73
1000398,88912,pet,2,95.33
1000399,45190,books,2,24.33
1000400,66576,automotive,5,785.18
1000400,66743,toys,10,78.03
1000400,24934,books,3,43.11
1000401,42740,music,1,190.39
1000401,61129,music,2,101.52
1000401,57981,music,1,73.19
1000401,97026,music,1,44.88
1000401,57528,automotive,3,437.55
1000402,11138,automotive,2,31.89
1000402,96655,automotive,2,767.54
1000402,54405,toys,1,14.07
1000402,41327,books,4,56.63
1000402,75719,books,1,11.16
1000403,20983,books,1,56.83
1000403,42312,music,1,70.48
1000403,77885,books,4,19.42
1000403,82018,music,2,186.92
1000403,48573,pet,5,129.78
1000403,38119,automotive,3,667.76
1000404,86630,music,1,150.08
1000405,92853,grocery,1,15.75
1000405,10786,beauty,1,133.09
1000405,69281,books,1,9.66
1000405,15331,music,1,35.34
1000406,73672,garden,1,89.04
1000406,26088,office,2,135.55
1000406,96642,jewelry,3,1175.41
1000406,87805,jewelry,3,1549.80
1000407,67983,music,4,192.88
1000407,56475,pet,2,82.82
1000408,17652,books,1,52.13
1000409,15404,jewelry,1,1068.72
1000410,36680,automotive,1,832.20
1000411,16524,music,1,103.70
1000411,49743,beauty,2,100.59
1000412,50879,books,1,9.92
1000412,90385,home,2,215.38
1000412,86792,beauty,1,52.34
1000412,24400,pet,2,160.92
1000413,89209,books,3,46.06
1000413,25157,music,3,36.00
1000413,99513,music,1,130.21
1000414,16919,beauty,3,102.50
1000414,81357,music,3,150.05
1000414,46500,beauty,2,61.63
1000414,30809,beauty,3,35.34
1000414,50105,beauty,1,68.45
1000414,58962,pet,1,88.87
1000414,17730,music,2,133.53
1000414,42868,office,1,102.27
1000414,52695,music,1,163.66
1000414,13866,pet,1,90.35
1000414,80362,music,2,121.12
1000414,16113,beauty,2,30.27
1000414,73022,office,1,171.20
1000415,26363,music,1,73.68
1000416,71642,toys,1,107.80
1000417,50233,sports,1,248.37
1000418,87602,office,1,30.90
1000419,45647,beauty,2,20.68
1000420,21128,beauty,2,134.39
1000421,67197,beauty,2,51.86
1000422,10460,pet,2,172.57
1000422,40702,pet,5,26.93
1000423,15114,music,1,196.41
1000424,15434,pet,1,65.15
1000424,58451,beauty,1,62.25
1000425,36801,home,1,133.12
1000426,91765,sports,1,475.44
1000426,32361,books,1,11.40
1000427,14872,automotive,3,113.82
1000428,35163,beauty,5,123.40
1000428,60705,beauty,5,8.08
1000428,45315,garden,1,253.77
1000428,74143,fashion,2,154.59
1000428,72357,beauty,1,50.69
1000428,93653,pet,1,102.83
1000428,92577,garden,5,266.57
1000429,22363,home,3,285.77
1000429,15837,home,2,265.74
1000429,68947,automotive,1,414.53
1000430,45950,home,1,393.76
1000431,81847,pet,2,124.42
1000432,25354,fashion,5,245.43
1000433,27081,electronics,2,1477.65
1000433,49838,office,1,102.56
1000433,24850,home,2,273.79
1000434,52783,music,2,57.87
1000435,71563,automotive,1,491.32
1000436,48581,electronics,1,1292.48
1000436,25211,toys,2,23.39
1000436,87988,electronics,1,1335.00
1000437,39068,pet,2,20.23
1000438,34953,fashion,1,65.28
1000438,62978,electronics,1,119.58
1000438,60243,home,3,375.00
1000439,15305,pet,1,96.42
1000440,74993,home,10,63.06
1000440,94771,pet,2,160.87
1000440,93653,pet,2,15.53
1000440,24312,home,1,36.48
1000441,29702,home,1,255.24
1000442,54425,home,1,316.43
1000442,98434,electronics,2,225.82
1000443,63058,home,1,113.67
1000443,73279,electronics,3,425.28
1000443,65013,home,5,182.80
1000443,61320,home,3,355.81
1000443,86862,home,1,147.02
1000443,66477,home,1,276.15
1000443,43681,garden,1,259.31
1000444,16248,electronics,2,1028.36
1000445,23676,office,1,63.43
1000445,23442,electronics,4,784.22
1000446,12490,home,3,310.81
1000446,93102,fashion,3,112.07
1000447,50786,pet,2,39.83
1000447,69287,electronics,1,362.75
1000448,81109,electronics,1,358.30
1000449,82368,books,1,25.60
1000450,66384,jewelry,4,2494.38
1000450,93916,books,4,15.51
1000450,84995,home,1,160.61
1000451,50276,fashion,3,187.28
1000451,16944,beauty,1,31.78
1000451,96250,fashion,1,134.68
1000451,74188,garden,2,212.02
1000451,31887,fashion,3,166.76
1000451,62169,beauty,1,135.07
1000451,18705,fashion,1,117.76
1000451,67641,beauty,1,44.14
1000451,58153,fashion,1,139.33
1000451,71656,fashion,1,118.00
1000452,54976,fashion,2,73.77
1000453,41642,beauty,4,119.59
1000453,44996,fashion,1,28.80
1000454,90364,music,2,67.64
1000454,43861,jewelry,2,1807.49
1000454,38857,fashion,1,84.82
1000454,85922,music,2,131.79
1000455,98703,fashion,2,72.19
1000455,73910,fashion,1,186.18
1000455,72083,beauty,5,68.89
1000455,64720,fashion,1,216.18
1000455,14690,beauty,2,51.39
1000455,58110,music,1,84.48
1000455,99153,fashion,2,195.45
1000455,84742,beauty,1,88.60
1000455,35983,fashion,3,150.68
1000456,46852,automotive,1,273.34
1000457,93661,toys,2,57.54
1000458,27820,garden,1,91.33
1000459,23161,music,4,201.16
1000459,88326,home,1,298.86
1000460,18142,sports,3,312.32
1000460,99177,books,2,54.80
1000460,44617,books,1,44.32
1000460,86922,fashion,1,223.67
1000460,20932,music,1,150.00
1000461,85928,garden,1,46.91
1000461,43401,music,1,96.12
1000462,99642,garden,2,121.77
1000463,39155,beauty,1,103.18
1000464,11646,home,1,196.25
1000465,61708,garden,2,60.51
1000466,39430,home,2,358.68
1000467,32318,home,1,165.39
1000467,64563,home,3,312.38
1000467,72599,books,1,18.40
1000467,54975,beauty,2,124.51
1000467,82870,home,3,321.82
1000468,86102,books,5,40.48
1000469,23569,home,1,169.82
1000470,74865,music,4,19.23
1000470,47585,garden,1,295.13
1000470,71717,music,1,129.53
1000471,68503,books,2,25.27
1000471,17859,garden,1,31.44
1000471,32977,garden,2,159.18
1000472,57369,home,2,133.91
1000473,45037,fashion,10,139.80
1000474,47659,beauty,2,42.40
1000475,96250,fashion,1,159.85
1000475,80402,fashion,1,34.86
1000475,45881,fashion,1,235.80
1000475,41357,fashion,1,74.35
1000476,13923,grocery,3,34.93
1000477,56612,toys,1,75.47
1000478,69100,pet,5,167.07
1000478,53951,sports,2,252.43
1000478,42128,home,1,397.10
1000479,23421,grocery,2,17.64
1000480,69229,pet,1,48.94
1000480,28076,automotive,1,643.24
1000480,22757,pet,5,111.35
1000481,44044,electronics,1,245.76
1000481,79140,sports,10,357.44
1000481,92592,home,1,352.26
1000481,86050,pet,2,93.11
1000481,68410,pet,3,133.70
1000481,82784,books,2,13.68
1000481,76964,home,1,118.57
1000481,21035,pet,1,7.12
1000481,53465,home,1,312.89
1000482,66781,books,4,30.92
1000482,52920,home,1,45.73
1000482,60689,books,1,9.54
1000482,71443,garden,1,14.74
1000483,85054,beauty,1,102.44
1000483,13996,music,1,79.35
1000483,97841,sports,4,366.73
1000483,12043,grocery,1,39.50
1000483,80676,fashion,2,104.74
1000483,84933,garden,1,130.98
1000483,65795,music,2,77.66
1000483,18471,beauty,1,54.22
1000483,24547,beauty,1,94.99
1000483,30357,grocery,3,44.45
1000483,54779,music,1,71.71
1000483,54649,office,2,158.05
1000483,37702,grocery,2,15.66
1000483,18768,grocery,1,10.06
1000483,39700,beauty,1,42.21
1000484,87945,fashion,5,220.55
1000484,25724,books,1,41.49
1000484,87706,pet,2,72.41
1000485,30108,fashion,1,40.17
1000486,11670,jewelry,3,1717.50
1000487,78121,toys,3,44.75
1000488,48710,toys,3,92.18
1000489,80026,books,3,22.22
1000490,24533,sports,3,43.52
1000490,23317,fashion,5,215.06
1000491,70260,toys,2,118.28
1000491,35125,toys,1,70.27
1000491,19522,toys,1,93.35
1000491,12240,toys,1,86.60
1000491,35383,toys,3,24.40
1000492,70131,toys,1,58.61
1000493,64804,electronics,3,594.36
1000493,73550,toys,10,51.42
1000493,49821,electronics,10,216.39
1000493,12895,books,2,58.97
1000494,50407,toys,2,63.75
1000495,65166,automotive,3,601.20
1000495,46886,sports,2,148.48
1000495,37911,toys,1,19.09
1000495,53695,fashion,2,25.30
1000496,28945,toys,2,63.26
1000497,89269,jewelry,1,1371.53
1000498,40488,grocery,3,5.69
1000498,76087,jewelry,3,1650.15
1000499,13978,toys,1,10.59
1000500,70927,toys,1,103.66
1000500,71321,toys,1,116.29
1000500,39117,toys,5,43.07
1000501,86338,toys,2,86.46
1000501,97042,toys,2,85.67
1000502,73189,home,1,246.83
1000503,69400,toys,4,52.00
1000504,95038,home,1,221.32
1000504,12873,toys,2,88.59
1000504,11911,office,3,36.99
1000505,37965,toys,2,39.71
1000506,84512,toys,3,26.10
1000507,89066,office,5,38.30
1000507,30058,grocery,3,31.47
1000508,93143,fashion,1,175.99
1000508,10240,sports,2,402.26
1000508,86501,garden,4,283.20
1000508,65674,home,1,379.77
1000508,20923,automotive,2,94.54
1000508,64563,home,1,47.57
1000508,86774,home,1,385.43
1000508,86821,home,2,199.67
1000508,19788,pet,1,27.70
1000508,57810,pet,1,7.27
1000508,62457,fashion,2,248.67
1000509,61492,books,1,58.43
1000510,86634,books,1,33.12
1000510,18444,office,4,81.76
1000510,41837,automotive,4,476.09
1000510,91533,books,1,10.99
1000511,18582,home,1,169.80
1000512,36932,books,3,8.36
1000512,93658,books,1,27.46
1000512,77797,books,1,13.65
1000512,73189,home,1,151.19
1000512,20994,pet,1,40.53
1000512,62345,books,4,46.68
1000513,75140,books,2,29.90
1000513,88326,home,3,140.08
1000513,49985,books,5,14.83
1000513,19958,home,1,147.49
1000513,74683,books,2,30.34
1000513,52472,books,1,22.68
1000513,71363,home,1,295.76
1000513,86725,music,2,65.34
1000513,54419,fashion,3,129.00
1000514,80811,office,1,127.64
1000515,94676,home,1,50.01
1000515,12723,home,1,100.38
1000515,71363,home,1,132.15
1000515,29340,pet,1,78.74
1000515,73576,home,2,35.07
1000515,24676,books,1,55.24
1000515,94020,books,1,26.91
1000516,15165,books,1,46.55
1000516,32490,books,1,20.39
1000516,36930,home,2,65.24
1000516,85083,home,1,89.28
1000517,25664,jewelry,2,552.88
1000518,42492,jewelry,4,2142.39
1000518,71277,books,2,31.32
1000518,38308,books,5,29.79
1000519,34102,toys,2,15.00
1000520,59154,home,3,78.72
1000520,76251,books,1,28.84
1000520,26138,home,1,242.96
1000520,29513,grocery,2,24.16
1000520,82999,home,1,129.10
1000521,77926,books,1,56.22
1000522,66219,home,1,15.54
1000522,38195,beauty,2,19.82
1000522,38435,home,2,172.21
1000522,64322,automotive,3,738.93
1000522,16736,toys,10,29.44
1000522,76948,home,2,293.20
1000522,30218,home,1,329.49
1000522,89304,books,1,16.09
1000522,27690,home,1,362.33
1000522,79048,home,1,87.71
1000522,67905,books,1,9.09
1000522,26284,automotive,1,556.84
1000522,89713,books,10,55.27
1000523,93590,office,5,7.63
1000524,62515,books,1,18.52
1000524,95924,music,1,44.26
1000524,65924,music,1,141.77
1000524,39280,music,4,31.54
1000524,70769,music,1,15.04
1000525,48961,music,10,113.28
1000525,85623,music,2,85.03
1000525,19830,music,2,198.07
1000525,63125,music,2,135.92
1000525,38078,automotive,3,288.87
1000525,98560,toys,2,110.79
1000525,24700,music,3,175.66
1000526,87365,beauty,1,53.34
1000527,24975,books,2,27.93
1000527,95701,books,2,28.00
1000527,86634,books,1,44.56
1000528,56971,books,1,55.89
1000529,67543,books,3,15.50
1000529,41600,sports,3,132.61
1000529,60245,books,2,58.03
1000529,10589,pet,1,173.89
1000530,44529,books,1,9.57
1000531,36803,books,2,46.90
1000532,69322,books,1,22.91
1000533,88098,books,2,51.30
1000534,46355,books,1,44.89
1000535,93746,books,1,28.82
1000535,53495,books,1,50.46
1000535,74321,books,1,51.02
1000535,96104,books,1,18.13
1000535,92540,books,1,9.46
1000535,37505,books,3,39.05
1000535,18039,books,1,41.20
1000535,11793,books,3,37.31
1000535,17079,books,1,57.06
1000535,60792,sports,1,257.60
1000535,94676,home,1,285.52
1000536,82790,electronics,1,913.79
1000536,90258,electronics,1,491.97
1000537,17951,books,2,49.99
1000537,98137,garden,2,160.69
1000537,78014,books,1,31.27
1000537,77482,books,2,10.08
1000537,54339,books,2,59.84
1000537,25595,books,1,13.07
1000537,80683,garden,3,261.85
1000537,20813,books,1,31.65
1000537,87758,books,1,37.98
1000538,87969,books,1,47.68
1000539,72469,sports,2,213.38
1000540,66394,beauty,1,19.86
1000540,39630,books,2,40.27
